food_code,food_group,food_name,edible_factor,energy_kj,energy_kcal,water_g,protein_g,fat_g,carbohydrate_g,fibre_g,ash_g,ca_mg,fe_mg,mg_mg,p_mg,k_mg,na_mg,zn_mg,se_mcg,vit_a_rae_mcg,vit_a_re_mcg,retinol_mcg,beta_carotene_mcg,thiamin_mg,riboflavin_mg,niacin_mg,folate_dfe_mcg,food_folate_mcg,vit_b12_mcg,vit_c_mg
03007,03 LEGUMES AND PULSES,"Beans, shellie, canned, solid & liquids",1.0,112.0,27.0,90.7,1.8,0.2,2.8,3.4,1.2,29.0,1.0,15.0,30.0,109.0,334.0,0.27,2.0,,,,,,,,,,,
03008,03 LEGUMES AND PULSES,"Bonavist, dry, raw",1.0,1350.0,319.0,10.3,23.1,1.4,45.3,16.4,3.4,59.0,7.13,145.0,334.0,1000.0,18.0,2.49,8.0,0.0,1.0,0.0,5.0,0.59,0.17,2.86,23.0,23.0,0.0,0.0
03009,03 LEGUMES AND PULSES,"Bonavist, fresh, raw",1.0,521.0,124.0,63.3,5.8,0.6,18.8,10.0,1.5,31.0,2.5,380.0,118.0,762.0,6.0,1.12,5.0,,,,,,,,,,,
03010,03 LEGUMES AND PULSES,"Chick peas, whole, dry, raw",1.0,1350.0,323.0,9.9,22.3,5.1,34.3,25.2,3.1,235.0,6.8,160.0,284.0,1030.0,25.0,3.37,41.0,15.0,29.0,0.0,175.0,0.48,0.16,2.1,400.0,400.0,0.0,8.0
03011,03 LEGUMES,"Cowpeas, dry, raw",1.0,1320.0,313.0,12.4,25.3,1.1,43.3,14.3,3.6,112.0,5.97,322.0,276.0,1380.0,22.0,3.37,,,,,,,,,,,,
03012,03 LEGUMES,"Cowpeas, fresh, raw",1.0,526.0,125.0,63.8,4.6,0.6,21.5,8.0,1.7,200.0,1.7,81.0,84.0,685.0,6.0,1.61,4.0,65.0,130.0,0.0,,0.14,0.1,2.3,267.0,267.0,0.0,4.0
03013,03 LEGUMES,"Flour, soya, full fat",1.0,1830.0,437.0,7.0,37.0,20.2,22.0,9.41,4.37,200.0,6.25,421.0,484.0,2470.0,12.7,3.84,7.0,6.0,12.0,0.0,71.0,0.8,0.3,4.2,338.0,338.0,0.0,0.0
03014,03 LEGUMES,"Flour, soya, low fat",1.0,1510.0,361.0,7.0,45.0,8.68,17.8,15.6,5.9,240.0,9.1,278.0,658.0,2040.0,9.0,4.0,57.0,,,,,,,,,,,
03015,03 LEGUMES,"Garden peas, fresh, raw",0.41,392.0,93.0,72.5,7.9,0.7,9.8,8.0,1.0,28.2,2.63,30.15,108.0,249.0,3.66,4.65,2.0,30.0,60.0,0.0,363.0,0.29,0.13,2.3,216.0,216.0,0.0,38.4
03016,03 LEGUMES,"Garden peas, dry, raw",1.0,1370.0,324.0,10.3,20.4,1.9,47.8,17.0,2.5,58.0,4.8,117.0,321.0,933.0,17.0,3.21,50.0,5.0,11.0,0.0,64.0,0.88,0.17,2.6,110.0,110.0,0.0,5.0
03017,03 LEGUMES AND PULSES,"Gram, black, dry, raw",1.0,1330.0,316.0,11.4,24.6,1.7,42.5,16.3,3.51,84.0,6.0,113.0,335.0,718.0,14.0,2.33,43.0,,,,,,,,,,,
03018,03 LEGUMES AND PULSES,"Gram, Flour",1.0,1490.0,353.0,9.6,22.7,5.4,48.5,10.1,3.75,58.0,5.2,62.0,170.0,297.0,2.0,1.5,4.0,3.0,5.0,0.0,32.0,0.45,0.17,1.9,193.0,193.0,0.0,0.0
03019,03 LEGUMES AND PULSES,"Gram, green, dry, raw",1.0,1310.0,311.0,11.6,27.2,1.7,38.4,16.7,4.4,151.0,7.6,208.0,280.0,989.0,26.0,2.62,23.0,,,,,,,,,,,
03020,03 LEGUMES AND PULSES,"Lentils, whole, dry, raw",1.0,1340.0,318.0,9.95,28.4,0.6,41.3,16.8,3.0,83.0,7.4,101.0,308.0,629.0,11.0,4.0,33.0,1.0,2.0,0.0,10.0,0.4,0.19,2.54,132.0,132.0,0.0,6.8
03021,03 LEGUMES AND PULSES,"Pigeon peas, dry, raw",1.0,1272.0,303.0,12.1,20.9,2.1,38.9,22.1,3.8,172.0,5.4,128.0,272.0,1200.0,21.0,2.9,15.0,,,,,,,,,,,
03022,03 LEGUMES AND PULSES,"Soybean, dry, raw",1.0,1605.0,386.0,12.7,34.0,19.1,9.7,19.3,5.2,228.0,7.3,203.0,384.0,1730.0,7.0,3.83,22.0,0.0,1.0,0.0,5.0,0.73,0.15,2.59,359.0,359.0,0.0,0.0
03023,03 LEGUMES AND PULSES,"Beans, broad, dry, unsoaked, boiled, drained (without salt)",1.0,458.0,109.0,68.2,9.2,0.5,12.7,8.2,1.2,31.0,1.6,42.0,138.0,319.0,9.0,1.14,3.0,1.0,2.0,0.0,10.0,0.13,0.09,0.6,45.0,45.0,0.0,0.0
03024,03 LEGUMES AND PULSES,"Beans, broad, dry, unsoaked, boiled (without salt, water not discarded)",1.0,279.0,66.0,80.6,5.6,0.3,7.7,5.0,0.8,23.0,1.1,30.0,94.0,259.0,8.0,0.77,2.0,,,,,,,,,,,
03025,03 LEGUMES AND PULSES,"Beans, broad, dry, water-soaked, boiled in different water, drained (without salt)",1.0,458.0,109.0,68.2,9.2,0.5,12.7,8.2,1.2,31.0,1.6,42.0,138.0,319.0,9.0,1.14,3.0,1.0,2.0,0.0,10.0,0.13,0.09,0.6,45.0,45.0,0.0,0.0
03026,03 LEGUMES AND PULSES,"Beans, broad, dry, water-soaked, boiled in different water (without salt, water not discarded)",1.0,279.0,66.0,80.6,5.6,0.3,7.7,5.0,0.8,23.0,1.1,30.0,94.0,259.0,8.0,0.77,2.0,,,,,,,,,,,
03027,03 LEGUMES AND PULSES,"Beans, broad, fresh, boiled, drained (without salt)",1.0,363.0,87.0,73.9,7.5,0.5,9.2,7.5,1.3,26.0,1.3,18.0,405.0,145.0,2.0,0.83,8.0,,,,,,,,,,,
03028,03 LEGUMES AND PULSES,"Beans, cluster, fresh, boiled, drained (without salt)",1.0,244.0,58.0,82.0,6.5,0.4,4.6,5.1,1.4,121.0,4.4,46.0,47.0,158.0,3.0,0.48,2.0,,,,,,,,,,,
03029,03 LEGUMES AND PULSES,"Beans, kidney, dry, unsoaked, boiled, drained (without salt)",,,,,,,,,,36.0,2.1,34.0,207.0,251.0,8.0,0.96,2.0,,,,,,,,,,,
03030,03 LEGUMES AND PULSES,"Beans, kidney, dry, unsoaked, boiled (without salt, water not discarded)",1.0,296.0,70.0,79.7,4.7,0.5,9.4,4.9,0.9,27.0,1.5,25.0,139.0,202.0,7.0,0.64,1.0,0.0,0.0,0.0,1.0,0.06,0.04,0.4,38.0,38.0,0.0,0.0
03031,03 LEGUMES AND PULSES,"Beans, kidney, dry, water-soaked, boiled in different water, drained (without salt)",,,,,,,,,,36.0,2.1,34.0,207.0,251.0,8.0,0.96,2.0,,,,,,,,,,,
03032,03 LEGUMES AND PULSES,"Beans, kidney, dry, water-soaked, boiled in different water (without salt, water not discarded)",1.0,296.0,70.0,79.7,4.7,0.5,9.4,4.9,0.9,27.0,1.5,25.0,139.0,202.0,7.0,0.64,1.0,0.0,0.0,0.0,1.0,0.06,0.04,0.4,38.0,38.0,0.0,0.0
03033,03 LEGUMES AND PULSES,"Beans, lima, dry, unsoaked, boiled, drained (without salt)",1.0,504.0,120.0,65.4,8.9,0.7,15.9,7.3,1.8,23.0,3.4,54.0,139.0,434.0,4.0,0.95,2.0,0.0,0.0,0.0,0.0,0.14,0.05,0.4,76.0,76.0,0.0,0.0
03034,03 LEGUMES AND PULSES,"Beans, lima, dry, unsoaked, boiled (without salt, water not discarded)",1.0,291.0,69.0,80.0,5.2,0.4,9.2,4.2,1.1,17.0,2.3,37.0,89.0,334.0,4.0,0.61,1.0,,,,,,,,,,,
03035,03 LEGUMES AND PULSES,"Beans, lima, dry, water-soaked, boiled in different water, drained (without salt)",1.0,504.0,120.0,65.4,8.9,0.7,15.9,7.3,1.8,23.0,3.4,54.0,139.0,434.0,4.0,0.95,2.0,0.0,0.0,0.0,0.0,0.14,0.05,0.4,76.0,76.0,0.0,0.0
03036,03 LEGUMES AND PULSES,"Beans, lima, dry, water-soaked, boiled in different water (without salt, water not discarded)",1.0,291.0,69.0,80.0,5.2,0.4,9.2,4.2,1.1,17.0,2.3,37.0,89.0,334.0,4.0,0.61,1.0,,,,,,,,,,,
03037,03 LEGUMES AND PULSES,"Bonavist, dry, unsoaked, boiled, drained (without salt)",1.0,516.0,122.0,65.6,8.9,0.5,17.4,6.3,1.3,21.0,2.3,48.0,115.0,289.0,7.0,0.86,3.0,,,,,,,,,,,
03038,03 LEGUMES AND PULSES,"Bonavist, dry, unsoaked, boiled (without salt, water not discarded)",1.0,430.0,102.0,71.3,7.4,0.4,14.5,5.2,1.1,21.0,2.3,47.0,107.0,321.0,9.0,0.8,3.0,0.0,0.0,0.0,2.0,0.15,0.05,0.7,4.0,4.0,0.0,0.0
03039,03 LEGUMES AND PULSES,"Bonavist, dry, water-soaked, boiled in different water, drained (without salt)",1.0,516.0,122.0,65.6,8.9,0.5,17.4,6.3,1.3,21.0,2.3,48.0,115.0,289.0,7.0,0.86,3.0,,,,,,,,,,,
03040,03 LEGUMES AND PULSES,"Bonavist, dry, water-soaked, boiled in different water (without salt, water not discarded)",1.0,326.0,77.0,78.3,5.6,0.3,11.0,4.0,0.9,16.0,1.7,36.0,81.0,244.0,7.0,0.6,2.0,0.0,0.0,0.0,1.0,0.11,0.04,0.6,3.0,3.0,0.0,0.0
03041,03 LEGUMES AND PULSES,"Chick peas, whole, dry, unsoaked, boiled, drained (without salt)",1.0,601.0,143.0,59.9,9.9,2.3,15.3,11.2,1.4,90.0,2.6,61.0,114.0,342.0,10.0,1.35,18.0,,,,,,,,,,,
03042,03 LEGUMES AND PULSES,"Chick peas, whole, unsoaked, boiled (without salt, water not discarded)",,,,,,,,,,76.0,2.2,51.0,90.0,326.0,10.0,1.07,13.0,5.0,9.0,0.0,55.0,0.12,0.05,0.5,76.0,76.0,0.0,2.0
03043,03 LEGUMES AND PULSES,"Chick peas, whole, dry, water-soaked, boiled in different water, drained (without salt)",1.0,601.0,143.0,59.9,9.9,2.3,15.3,11.2,1.4,90.0,2.6,61.0,114.0,342.0,10.0,1.35,18.0,,,,,,,,,,,
03044,03 LEGUMES,"Chick peas, whole, dry, water-soaked, boiled in different water (without salt, water not discarded)",1.0,430.0,102.0,71.4,7.1,1.6,10.9,8.0,1.0,76.0,2.2,51.0,90.0,326.0,10.0,1.07,13.0,5.0,9.0,0.0,55.0,0.12,0.05,0.5,76.0,76.0,0.0,2.0
03045,03 LEGUMES,"Cowpeas, dry, unsoaked, boiled, drained (without salt)",1.0,495.0,117.0,67.1,9.5,0.4,16.2,5.4,1.4,37.0,1.9,103.0,93.0,389.0,8.0,1.14,0.0,1.0,1.0,0.0,7.0,0.22,0.04,0.6,82.0,82.0,0.0,0.0
03046,03 LEGUMES,"Cowpeas, unsoaked, boiled (without salt, water not discarded)",1.0,299.0,71.0,80.1,5.7,0.3,9.8,3.2,0.8,27.0,1.4,74.0,62.0,313.0,7.0,0.76,0.0,,,,,,,,,,,
03047,03 LEGUMES,"Cowpeas, dry, water-soaked, boiled in different water, drained (without salt)",1.0,495.0,117.0,67.1,9.5,0.4,16.2,5.4,1.4,37.0,1.9,103.0,93.0,389.0,8.0,1.14,0.0,1.0,1.0,0.0,7.0,0.22,0.04,0.6,82.0,82.0,0.0,0.0
03048,03 LEGUMES,"Cowpeas, dry, water-soaked, boiled in different water (without salt, water not discarded)",1.0,299.0,71.0,80.1,5.7,0.3,9.8,3.2,0.8,27.0,1.4,74.0,62.0,313.0,7.0,0.76,0.0,,,,,,,,,,,
03049,03 LEGUMES,"Cowpeas, fresh, boiled, drained (without salt)",1.0,554.0,132.0,61.8,4.8,0.6,22.6,8.4,1.8,200.0,1.4,51.0,80.0,361.0,5.0,1.27,3.0,,,,,,,,,,,
03050,03 LEGUMES,"Garden peas, fresh, boiled, drained (without salt)",,413.0,98.0,71.1,8.3,0.7,10.4,8.5,1.1,28.0,2.1,19.0,102.0,131.0,3.0,3.67,2.0,,,,,,,,,,,
03051,03 LEGUMES,"Garden peas, dry, unsoaked, boiled, drained (without salt)",1.0,506.0,120.0,66.8,7.6,0.7,17.7,6.3,1.0,20.0,1.5,38.0,107.0,259.0,7.0,1.07,19.0,,,,,,,,,,,
03052,03 LEGUMES,"Garden peas, unsoaked, boiled (without salt, water not discarded)",1.0,321.0,76.0,78.9,4.8,0.4,11.2,4.0,0.6,16.0,1.1,28.0,76.0,220.0,6.0,0.75,12.0,1.0,3.0,0.0,15.0,0.17,0.04,0.5,16.0,16.0,0.0,1.0
03053,03 LEGUMES,"Garden peas, dry, water-soaked, boiled in different water, drained (without salt)",1.0,506.0,120.0,66.8,7.6,0.7,17.7,6.3,1.0,20.0,1.5,38.0,107.0,259.0,7.0,1.07,19.0,,,,,,,,,,,
03054,03 LEGUMES AND PULSES,"Garden peas, dry, water-soaked, boiled in different water (without salt, water not discarded)",1.0,321.0,76.0,78.9,4.8,0.4,11.2,4.0,0.6,16.0,1.1,28.0,76.0,220.0,6.0,0.75,12.0,1.0,3.0,0.0,15.0,0.17,0.04,0.5,16.0,16.0,0.0,1.0
03055,03 LEGUMES AND PULSES,"Gram, black, dry, unsoaked, boiled, drained (without salt)",1.0,433.0,103.0,71.2,8.0,0.6,13.8,5.3,1.2,25.0,1.6,32.0,98.0,175.0,5.0,0.68,14.0,4.0,8.0,0.0,46.0,0.07,0.03,0.4,56.0,56.0,0.0,1.0
03056,03 LEGUMES AND PULSES,"Gram, black, dry, unsoaked, boiled (without salt, water not discarded)",1.0,290.0,69.0,80.7,5.3,0.4,9.2,3.5,0.8,20.0,1.3,25.0,73.0,157.0,5.0,0.51,9.0,,,,,,,,,,,
03057,03 LEGUMES AND PULSES,"Gram, black, dry, water-soaked, boiled in different water, drained (without salt)",1.0,433.0,103.0,71.2,8.0,0.6,13.8,5.3,1.2,25.0,1.6,32.0,98.0,175.0,5.0,0.68,14.0,4.0,8.0,0.0,46.0,0.07,0.03,0.4,56.0,56.0,0.0,1.0
03058,03 LEGUMES AND PULSES,"Gram, black, dry, water-soaked, boiled in different water (without salt, water not discarded)",1.0,290.0,69.0,80.7,5.3,0.4,9.2,3.5,0.8,20.0,1.3,25.0,73.0,157.0,5.0,0.51,9.0,,,,,,,,,,,
03059,03 LEGUMES AND PULSES,"Gram, green, dry, unsoaked, boiled, drained (without salt)",1.0,487.0,116.0,67.1,10.1,0.6,14.3,6.2,1.7,49.0,2.4,66.0,94.0,276.0,9.0,0.88,9.0,3.0,7.0,0.0,41.0,0.13,0.06,0.5,113.0,113.0,0.0,1.0
03060,03 LEGUMES AND PULSES,"Gram, green, dry, unsoaked, boiled (without salt, water not discarded)",1.0,309.0,73.0,79.2,6.4,0.4,9.0,3.9,1.1,38.0,1.8,50.0,66.0,233.0,8.0,0.62,6.0,,,,,,,,,,,
03061,03 LEGUMES AND PULSES,"Gram, green, dry, water-soaked, boiled in different water, drained (without salt)",1.0,487.0,116.0,67.1,10.1,0.6,14.3,6.2,1.7,49.0,2.4,66.0,94.0,276.0,9.0,0.88,9.0,3.0,7.0,0.0,41.0,0.13,0.06,0.5,113.0,113.0,0.0,1.0
03062,03 LEGUMES AND PULSES,"Gram, green, dry, water-soaked, boiled in different water (without salt, water not discarded)",1.0,309.0,73.0,79.2,6.4,0.4,9.0,3.9,1.1,38.0,1.8,50.0,66.0,233.0,8.0,0.62,6.0,,,,,,,,,,,
03063,03 LEGUMES AND PULSES,"Lentils, whole, dry, unsoaked, boiled, drained (without salt)",1.0,506.0,120.0,66.0,10.7,0.2,15.6,6.3,1.1,28.0,2.4,33.0,104.0,178.0,5.0,1.22,13.0,,,,,,,,,,,
03064,03 LEGUMES AND PULSES,"Lentils, whole, unsoaked, boiled (without salt, water not discarded)",1.0,316.0,75.0,78.8,6.7,0.2,9.7,4.0,0.7,21.0,1.7,24.0,72.0,148.0,5.0,0.85,8.0,0.0,0.0,0.0,2.0,0.08,0.04,0.5,19.0,19.0,0.0,1.0
03066,03 LEGUMES AND PULSES,"Lentils, whole, dry, water-soaked, boiled in different water (without salt, water not discarded)",1.0,316.0,75.0,78.8,6.7,0.2,9.7,4.0,0.7,21.0,1.7,24.0,72.0,148.0,5.0,0.85,8.0,0.0,0.0,0.0,2.0,0.08,0.04,0.5,19.0,19.0,0.0,1.0
03067,03 LEGUMES AND PULSES,"Pigeon peas, dry, unsoaked, boiled, drained (without salt)",1.0,553.0,132.0,61.8,9.1,0.9,16.9,9.6,1.7,65.0,2.0,48.0,106.0,391.0,8.0,1.13,7.0,8.0,17.0,0.0,100.0,0.2,0.05,0.7,74.0,74.0,0.0,0.0
03068,03 LEGUMES AND PULSES,"Pigeon peas, dry, unsoaked, boiled (without salt, water not discarded)",1.0,398.0,95.0,72.5,6.5,0.7,12.1,6.9,1.2,56.0,1.7,41.0,85.0,375.0,8.0,0.91,5.0,,,,,,,,,,,
03069,03 LEGUMES AND PULSES,"Pigeon peas, dry, water-soaked, boiled in different water, drained (without salt)",1.0,553.0,132.0,61.8,9.1,0.9,16.9,9.6,1.7,65.0,2.0,48.0,106.0,391.0,8.0,1.13,7.0,8.0,17.0,0.0,100.0,0.2,0.05,0.7,74.0,74.0,0.0,0.0
03070,03 LEGUMES AND PULSES,"Pigeon peas, dry, water-soaked, boiled in different water (without salt, water not discarded)",1.0,398.0,95.0,72.5,6.5,0.7,12.1,6.9,1.2,56.0,1.7,41.0,85.0,375.0,8.0,0.91,5.0,,,,,,,,,,,
03071,03 LEGUMES AND PULSES,"Soybean, dry, unsoaked, boiled, drained (without salt)",1.0,661.0,159.0,64.0,14.0,7.9,4.0,7.9,2.2,81.0,2.5,72.0,142.0,533.0,4.0,1.42,9.0,,,,,,,,,,,
03072,03 LEGUMES AND PULSES,"Soybean, dry, water-soaked, boiled in different water, drained (without salt)",1.0,661.0,159.0,64.0,14.0,7.9,4.0,7.9,2.2,81.0,2.5,72.0,142.0,533.0,4.0,1.42,9.0,0.0,0.0,0.0,2.0,0.19,0.05,0.7,74.0,74.0,0.0,0.0
04001,04 VEGETABLE AND VEGETABLE PROCUCTS,"Amaranth, leaves, picked, raw",,,,,,,,,,280.0,6.8,122.0,89.0,597.0,18.0,0.92,22.0,326.0,652.0,0.0,3913.0,0.03,0.22,0.69,64.0,64.0,0.0,77.0
04002,04 VEGETABLE AND VEGETABLE PROCUCTS,"Bitter gourd, whole, different varieties, raw",0.97,135.0,32.0,89.6,1.5,0.2,4.2,3.7,0.8,22.0,1.4,20.0,51.0,210.0,16.0,0.37,5.0,11.0,21.0,0.0,126.0,0.07,0.04,0.3,45.0,45.0,0.0,60.0
04003,04 VEGETABLE AND VEGETABLE PROCUCTS,"Black (African) nightshade, indigenous, leaves, picked, raw",0.52,127.0,31.0,88.6,3.8,0.1,1.3,4.3,1.8,100.0,8.6,41.0,68.0,421.0,10.0,0.65,1.0,2.0,4.0,0.0,24.0,0.06,0.32,1.1,404.0,404.0,0.0,36.0
04004,04 VEGETABLE AND VEGETABLE PROCUCTS,"Broccoli, tops and stems, raw",0.6,143.0,34.0,89.0,3.3,0.3,2.7,3.7,1.0,66.0,0.8,21.0,75.0,336.0,22.0,1.0,1.0,25.0,51.0,0.0,303.0,0.1,0.22,0.5,48.0,48.0,0.0,103.0
04005,04 VEGETABLES AND VEGETABLE PRODUCTS,"Cabbage, leaf head, Chinese, raw",,,,,,,,,,36.0,1.4,10.0,40.0,250.0,16.0,0.0,1.0,16.0,32.0,0.0,190.0,0.03,0.04,0.4,170.0,170.0,0.0,20.0
04006,04 VEGETABLE AND VEGETABLE PROCUCTS,"Cabbage, leaf head, red raw",0.84,110.0,26.0,91.1,1.3,0.2,3.1,3.4,0.9,45.0,0.7,29.0,14.0,241.0,16.0,0.3,1.0,1.0,2.0,0.0,10.0,0.09,0.13,0.5,57.0,57.0,0.0,69.0
04007,04 VEGETABLES AND VEGETABLE PRODUCTS,"Cabbage, leaf head, white, raw",,,,,,,,,,47.0,0.5,9.0,40.0,313.0,37.0,0.2,1.0,0.0,0.0,0.0,0.0,0.04,0.04,0.4,15.0,15.0,0.0,50.0
04008,04 VEGETABLE AND VEGETABLE PROCUCTS,"Capsicum (sweet peper), green, raw",0.4,95.0,23.0,93.3,1.5,0.1,2.9,2.0,0.2,8.0,0.5,10.0,17.0,151.0,2.0,0.18,0.0,27.0,55.0,0.0,328.0,0.03,0.03,0.5,8.0,8.0,0.0,115.0
04009,04 VEGETABLE AND VEGETABLE PROCUCTS,"Capsicum (sweet peper), red, raw",0.4,110.0,26.0,92.4,1.7,0.2,3.5,1.8,0.4,4.0,0.3,6.0,24.0,174.0,2.0,0.2,1.0,21.0,41.0,0.0,246.0,0.04,0.05,1.0,52.0,52.0,0.0,156.0
04010,04 VEGETABLE AND VEGETABLE PROCUCTS,"Capsicum (sweet peper), yellow, raw",0.46,86.0,21.0,93.4,1.4,0.2,2.3,2.2,0.6,19.0,1.0,17.0,43.0,242.0,2.0,0.0,0.0,14.0,28.0,0.0,166.0,0.14,0.02,0.59,30.0,30.0,0.0,127.0
04011,04 VEGETABLE AND VEGETABLE PROCUCTS,"Carrot, peeled, raw",0.83,124.0,30.0,90.6,0.7,0.2,4.5,3.2,0.6,33.0,0.6,17.0,25.0,251.0,35.0,0.14,0.0,589.0,1180.0,0.0,7070.0,0.04,0.03,0.22,18.0,18.0,0.0,5.5
04012,04 VEGETABLES AND VEGETABLE PRODUCTS,"Cauliflower, tops and stems, raw",,,,,,,,,,17.0,0.8,11.0,49.0,292.0,30.0,0.0,1.0,0.0,0.0,0.0,2.0,0.06,0.09,0.5,44.0,44.0,0.0,70.0
04013,04 VEGETABLES AND VEGETABLE PRODUCTS,"Celery, stalk, raw",,,,,,,,,,70.0,1.0,19.0,50.0,267.0,28.0,0.21,2.0,39.0,78.0,0.0,465.0,0.03,0.03,0.4,13.0,13.0,0.0,12.0
04014,04 VEGETABLES AND VEGETABLE PRODUCTS,"Courgette, green, unpeeled, raw",,,,,,,,,,18.0,0.5,16.0,34.0,188.0,1.0,0.33,1.0,23.0,46.0,0.0,278.0,0.03,0.06,0.6,17.0,17.0,0.0,24.0
04015,04 VEGETABLES AND VEGETABLE PRODUCTS,"Cowpea, leaves, picked, raw",,,,,,,,,,188.0,2.7,47.0,17.0,485.0,31.0,1.0,1.0,36.0,72.0,0.0,0.0,0.49,0.37,1.6,95.0,95.0,0.0,50.0
04016,04 VEGETABLE AND VEGETABLE PROCUCTS,"Cucumber, green, unpeeled, raw",0.97,47.0,11.0,96.2,0.6,0.1,1.3,1.4,0.5,20.0,0.7,14.0,20.0,136.0,22.0,0.18,1.0,0.0,1.0,0.0,5.0,0.03,0.02,0.2,7.0,7.0,0.0,7.0
04017,04 VEGETABLES AND VEGETABLE PRODUCTS,"Eggplant / Brinjal, different varieties, whole edible, raw",,,,,,,,,,18.0,0.4,21.0,35.0,200.0,3.0,0.21,1.0,12.0,24.0,0.0,146.0,0.05,0.05,1.0,29.0,29.0,0.0,2.0
04018,04 VEGETABLE AND VEGETABLE PROCUCTS,"Jute mallow, picked leaves, raw",0.48,187.0,45.0,82.3,4.6,0.2,2.1,8.3,2.5,207.0,6.3,30.0,88.0,283.0,18.0,0.58,1.0,217.0,434.0,0.0,2603.0,0.09,0.34,0.53,117.0,117.0,0.0,44.5
04019,04 VEGETABLES AND VEGETABLE PRODUCTS,"Kale, Ethiopian (kanzera), leaves, raw",,,,,,,,,,117.0,5.7,54.0,51.0,639.0,7.0,0.7,0.0,118.0,236.0,0.0,1418.0,0.06,0.23,0.9,73.0,73.0,0.0,134.0
04020,04 VEGETABLE AND VEGETABLE PROCUCTS,Kale (sukuma wiki) raw,0.88,121.0,29.0,89.2,3.0,0.3,1.2,4.7,1.6,402.0,2.8,41.0,67.0,238.0,71.0,0.5,0.0,177.0,355.0,0.0,2127.0,0.11,0.13,1.0,62.0,62.0,0.0,134.0
04021,04 VEGETABLES AND VEGETABLE PRODUCTS,"Leeks, bulb and stem, raw",,,,,,,,,,78.0,1.8,14.0,54.0,202.0,17.0,0.3,1.0,20.0,40.0,0.0,242.0,0.14,0.0,0.0,64.0,64.0,0.0,21.0
04022,04 VEGETABLES AND VEGETABLE PRODUCTS,"Lettuce, not further defined, raw",,,,,,,,,,47.0,1.6,24.0,55.0,201.0,20.0,0.26,1.0,107.0,214.0,0.0,1285.0,0.08,0.05,0.26,66.0,66.0,0.0,10.0
04023,04 VEGETABLE AND VEGETABLE PROCUCTS,"Mushroom, fresh, raw",1.0,148.0,35.0,89.7,2.3,0.4,4.5,2.3,0.9,16.0,0.3,15.0,105.0,318.0,8.0,0.17,16.0,0.0,0.0,0.0,0.0,0.1,0.4,0.7,23.0,23.0,0.0,0.0
04024,04 VEGETABLES AND VEGETABLE PRODUCTS,"Mushroom, dried, raw",,,,,,,,,,24.0,5.5,136.0,702.0,326.0,5.0,8.7,0.0,0.0,0.0,0.0,0.0,0.24,0.17,3.77,163.0,163.0,0.0,0.0
04025,04 VEGETABLES AND VEGETABLE PRODUCTS,"Mushroom, raw, canned in brine (drained)",,,,,,,,,,4.0,1.0,4.0,54.0,24.0,300.0,0.0,16.0,4.0,7.0,0.0,42.0,0.23,0.05,1.3,22.0,22.0,0.0,3.0
04026,04 VEGETABLE AND VEGETABLE PROCUCTS,"Okra, fresh, raw",0.74,136.0,32.0,90.0,2.0,0.2,3.5,3.7,0.7,81.0,0.8,57.0,63.0,303.0,8.0,0.6,1.0,9.0,19.0,0.0,112.0,0.1,0.06,1.0,88.0,88.0,0.0,21.0
04027,04 VEGETABLES AND VEGETABLE PRODUCTS,"Pumpkin, flesh, yellow w/o seeds, raw",,,,,,,,,,17.0,0.2,12.0,31.0,178.0,14.0,0.21,1.0,126.0,252.0,0.0,1512.0,0.07,0.06,0.78,50.0,50.0,0.0,8.0
04028,04 VEGETABLE AND VEGETABLE PROCUCTS,"Pumpkin, leaves, raw",0.82,156.0,37.0,87.3,4.2,0.7,2.2,2.3,3.2,383.0,5.6,142.0,119.0,423.0,12.0,0.9,1.0,141.0,283.0,0.0,1695.0,0.07,0.12,1.49,36.0,36.0,,12.3
04029,04 VEGETABLES AND VEGETABLE PRODUCTS,"Spider plant, leaves, raw",,,,,,,,,,189.0,2.6,48.0,49.0,478.0,19.0,0.76,2.0,217.0,434.0,0.0,2603.0,0.1,0.12,1.3,346.0,346.0,0.0,64.0
04030,04 VEGETABLES AND VEGETABLE PRODUCTS,"Spinach, leaves, raw",,,,,,,,,,131.0,1.7,72.0,28.0,570.0,59.0,1.0,1.0,189.0,377.0,0.0,2260.0,0.03,0.18,0.4,110.0,110.0,0.0,37.0
04031,04 VEGETABLE AND VEGETABLE PROCUCTS,"Spinach, Swiss chard, leaves, raw",0.5,102.0,25.0,90.3,3.1,0.2,0.7,3.6,2.0,117.0,4.4,78.0,50.0,348.0,892.0,0.73,1.0,190.0,380.0,0.0,2280.0,0.03,0.1,0.6,121.0,121.0,0.0,24.0
04032,04 VEGETABLES AND VEGETABLE PRODUCTS,"Squash, butternut, peeled, flesh, raw",,,,,,,,,,18.0,1.0,16.0,19.0,332.0,7.7,0.2,1.0,160.0,320.0,0.0,1920.0,0.07,0.06,1.02,31.0,31.0,0.0,8.0
04033,04 VEGETABLES AND VEGETABLE PRODUCTS,"Stinging nettle, leaves, raw",,,,,,,,,,668.0,7.2,133.0,122.0,524.0,36.0,1.0,2.0,2.0,3.0,0.0,,0.04,0.0,1.0,457.0,457.0,0.0,5.0
